600,110.975,-87.4207,108.117,113.616,29.7788
610,112.914,-106.041,110.652,114.096,-0.275376
620,110.201,-99.3442,126.35,102,17.8101
630,116.815,-77.5003,104.82,102.696,19.7603
640,110.382,-107.013,118.567,126.272,4.00826
650,115.265,-90.5717,100.638,98.5251,23.5019
660,115.564,-74.5136,101.591,111.477,27.3812
670,115.806,-99.7868,116.675,100.837,38.7284
680,108.983,-84.4565,78.8654,106.613,37.9526
690,118.503,-88.301,100.218,95.0486,11.0876
700,116.588,-82.0123,109.118,108.597,32.3266
710,108.756,-82.2832,111.335,125.289,22.8668
720,116.096,-92.0886,117.493,113.081,22.7049
730,106.846,-81.0611,121.191,103.66,25.7317
740,110.093,-89.2924,138.049,130.744,16.667
750,112.244,-74.9524,102.832,114.411,-1.42855
760,109.441,-71.5522,120.515,102.761,47.2112
770,115.404,-75.9439,120.24,105.015,10.2885
780,117.41,-92.6768,120.922,109.462,11.1721
790,112.457,-71.2825,114.161,101.731,-11.7898
800,114.53,-71.0576,128.209,116.842,37.6642
810,114.544,-88.0866,134.276,110.756,3.9064
820,113.709,-82.7283,126.609,121.395,-9.14436
830,112.348,-116.465,115.812,105.508,18.6484
840,117.102,-96.9978,123.604,112.598,12.5675
850,118.208,-132.857,124.893,122.487,5.24081
860,119.491,-84.2002,118.981,93.873,15.8206
870,119.807,-75.6233,122.69,92.8296,16.1902
880,116.909,-96.5962,120.32,112.803,-16.8736
890,120.135,-92.7391,108.914,113.439,11.1108
900,114.023,-89.3993,92.3665,105.569,14.3314
910,119.911,-97.4844,92.0302,103.792,10.9667
920,113.106,-78.2728,99.5172,108.353,14.1613
930,110.474,-78.5856,81.7763,116.382,15.9037
940,117.834,-78.1357,111.469,124.807,17.1623
950,114.503,-83.1867,103.25,103.716,37.5872
960,116.008,-80.7885,93.4103,101.787,36.8931
970,118.525,-106.289,106.489,101.055,2.47032
980,119.07,-89.5315,73.6803,131.466,37.6866
990,115.304,-94.8387,100.502,103.311,11.7465
1000,113.099,-84.0356,101.25,70.5698,21.2025
1010,118.446,-68.3684,125.922,95.6336,36.8255
1020,121.045,-80.068,101.088,101.085,13.1161
1030,119.151,-83.2171,121.209,107.11,13.6873
1040,115.603,-79.3816,128.261,110.63,-21.2171
1050,114.444,-90.3732,130.534,118.876,-15.1559
1060,115.492,-87.3529,115.097,84.8298,8.2942
1070,118.097,-76.6843,131.739,117.899,23.0266
1080,116.817,-95.7808,131.199,95.2491,20.6283
1090,119.852,-88.0828,117.561,101.787,29.6691
1100,122.312,-90.4693,99.5997,103.38,10.5966
1110,115.586,-85.1642,87.0359,101.913,28.883
1120,115.01,-96.2163,127.097,106.945,30.0222
1130,118.908,-95.3447,106.485,113.756,7.17775
1140,110.492,-82.6856,132.689,100.914,13.9335
1150,114.336,-66.9686,108.852,104.79,2.10409
1160,116.367,-77.9952,116.706,104.323,18.3486
1170,115.879,-73.5953,124.692,112.183,7.76629
1180,114.971,-68.7317,121.799,91.5593,14.6693
1190,112.688,-83.0157,124.452,96.2745,31.8541
1200,112.291,-84.1911,136.982,84.8345,2.37922
1210,113.646,-70.0851,130.837,108.272,7.10449
1220,118.152,-103.43,132.735,97.3593,-1.67556
1230,115.843,-80.2556,112.546,112.572,14.5291
1240,113.242,-84.6508,111.055,90.1397,8.5175
1250,116.965,-79.8469,122.4,116.246,1.11052
1260,109.781,-88.2834,98.7609,90.5775,10.1471
1270,117.608,-107.688,89.8922,97.6544,13.7575
1280,111.514,-86.8959,96.4171,89.7843,13.6478
1290,115.558,-96.0995,98.7976,99.8503,-18.792
1300,120.01,-73.9154,108.46,104.712,6.96508
1310,109.661,-65.2425,109.1,98.9608,14.5721
1320,114.958,-78.3682,107.229,117.866,-1.94858
1330,113.148,-76.93,119.958,114.502,-5.07211
1340,113.701,-83.008,115.332,103.928,-9.89353
1350,117.955,-75.3581,122.912,110.293,29.9946
1360,110.552,-95.9939,86.0214,96.64,18.1974
1370,108.728,-102.492,139.389,118.649,23.0929
1380,114.063,-75.0675,125.667,96.6105,-4.14187
1390,115.802,-73.2682,128.466,119.78,21.4429
1400,115.782,-71.4292,127.823,90.8009,15.2263
1410,115.738,-95.833,104.677,118.973,3.64204
1420,116.014,-67.6601,117.542,103.662,19.4395
1430,113.449,-62.0555,111.323,110.267,21.5706
1440,114.085,-83.6036,114.379,111.842,1.268
1450,112.424,-73.8045,109.692,100.329,12.4162
1460,116.179,-89.5478,101.511,137.85,13.9814
1470,112.274,-95.1655,117.429,94.2748,12.8654
1480,112.45,-78.9276,98.369,117.885,16.6861
1490,113.621,-85.3888,107.654,111.383,6.72757
1500,116.709,-81.7077,86.5237,104.535,11.4428
1510,115.135,-77.0725,73.6313,99.0406,26.9671
1520,115.787,-94.9941,62.7389,108.747,20.7267
1530,109.624,-88.7595,67.9457,96.3237,12.0355
1540,118.438,-86.3533,64.2418,140.639,4.63641
1550,110.044,-78.1223,42.5553,105.379,12.4443
1560,117.188,-85.5034,65.5177,106.42,2.13344
1570,116.137,-108.211,76.6196,107.182,20.294
1580,117.421,-82.4193,66.742,108.385,3.26721
1590,115.478,-93.0538,45.9644,121.002,9.05531
1600,113.174,-81.0201,85.4474,105.309,14.036
1610,107.236,-83.8364,71.6067,107.537,13.8392
1620,110.495,-80.4213,75.387,109.664,-10.9098
1630,111.283,-97.7464,85.3459,96.7417,11.768
1640,107.957,-102.531,74.3576,112.241,5.228
1650,116.369,-75.4698,70.3875,114.985,-4.75956
1660,121.438,-73.5622,48.5078,98.3165,14.6432
1670,114.963,-89.493,50.9641,112.182,12.5935
1680,110.781,-89.2749,55.4006,120.493,20.1178
1690,115.937,-81.2359,49.5259,108.646,13.5624
1700,119.584,-80.4196,36.274,110.77,25.3433
1710,114.344,-74.2238,40.7923,115.994,31.342
1720,118.634,-74.9035,40.6888,97.3785,-8.4764
1730,116.291,-85.8921,68.8823,105.698,32.829
1740,120.135,-86.2214,68.5163,107.101,22.0758
1750,120.032,-78.6702,41.4434,113.687,2.95104
1760,115.572,-87.4275,70.2824,101.114,16.0977
1770,117.171,-81.8761,53.2551,100.179,12.6334
1780,117.468,-100.84,60.3742,116.079,1.97074
1790,119.631,-75.3338,57.7858,111.806,7.05829
1800,118.252,-77.6485,77.9471,95.1662,23.6362
1810,113.71,-80.2604,69.8707,98.7388,5.69154
1820,117.686,-73.9026,85.4745,114.765,32.1382
1830,115.21,-94.6544,67.318,110.552,3.38085
1840,122.581,-86.5636,114.245,100.277,11.5393
1850,117.722,-101.365,89.5874,102.393,31.9958
1860,117.039,-89.9741,101.515,103.285,17.4977
1870,117.021,-89.1025,100.474,112.492,3.38507
1880,116.875,-100.118,108.317,109.51,35.0401
1890,115.044,-124.95,98.8909,105.154,25.1195
1900,115.085,-81.7651,120.146,120.953,8.00831
1910,120.392,-91.0854,114.285,116.455,22.6516
1920,117.879,-102.846,102.493,117.368,2.82612
1930,117.541,-85.876,115.903,116.265,8.54989
1940,119.04,-98.2122,118.869,102.002,5.10889
1950,112.772,-93.0865,119.687,112.582,11.6577
1960,116.367,-83.617,113.272,94.8977,15.5208
1970,113.126,-76.1925,102.549,97.7906,8.10778
1980,114.844,-93.9664,94.8852,95.9202,26.1643
1990,114.964,-79.4102,119.04,80.9832,20.305
2000,119.368,-89.1287,110.495,104.479,4.13894
2010,117.376,-102.006,113.075,96.6941,37.0914
2020,119.681,-101.779,120.751,100.183,14.1997
2030,114.692,-85.8909,108.201,88.2563,6.71194
2040,118.374,-102.766,86.2298,109.162,11.5676
2050,115.711,-80.0164,123.277,102.853,24.4914
2060,114.891,-78.9007,100.667,91.8974,30.3996
2070,112.483,-87.3153,96.1039,122.705,19.7684
2080,111.856,-81.3511,69.4657,129.765,32.6749
2090,115.38,-103.825,75.0523,106.104,26.2602
2100,119.201,-72.0226,84.1279,94.5225,38.7315
2110,112.466,-86.3094,70.6211,109.515,39.7856
2120,112.554,-98.4887,81.3782,109.064,25.8569
2130,115.17,-90.9441,97.0946,116.197,29.8392
2140,106.188,-93.9937,101.881,126.449,21.6407
2150,121.222,-89.2502,93.4414,102.15,12.1516
2160,114.393,-73.7233,87.3121,126.198,17.2223
2170,113.647,-101.707,100.493,119.695,50.6354
2180,111.177,-86.1442,106.723,109.449,61.7498
2190,120.832,-80.8345,109.766,89.7922,23.8499
2200,111.535,-66.2552,105.912,115.627,15.3884
2210,112.236,-76.8089,106.374,118.654,8.99419
2220,111.462,-76.6742,113.81,112.726,37.9648
2230,118.065,-100.738,114.749,94.6802,27.6005
2240,111.229,-83.4315,131.44,106.164,42.9478
2250,116.999,-76.8363,138.154,99.3841,14.2055
2260,118.785,-94.5732,122.05,105.782,23.9789
2270,106.432,-79.7528,113.033,113.452,28.7331
2280,120.361,-94.3823,131.516,118.04,30.7387
2290,116.632,-93.6044,113.96,94.9257,26.1709
2300,122.394,-77.4247,118.381,111.852,44.191
2310,115.947,-82.5768,116.097,109.586,17.4701
2320,111.172,-92.0826,122.524,103.091,16.8899
2330,116.006,-88.7645,113.923,114.272,15.0405
2340,118.906,-77.0443,135.125,116.476,25.4306
2350,114.212,-83.399,109.572,122.409,47.6733
2360,118.557,-82.3065,127.819,102.788,22.6291
2370,117.373,-88.9618,117.213,93.9207,13.4425
2380,121.085,-60.0173,124.109,96.7745,20.412
2390,119.899,-75.5808,113.821,108.455,2.0627
2400,111.631,-76.8589,109.547,98.6772,3.90039
2410,117.226,-76.0581,112.062,113.352,14.4425
2420,113.422,-100.884,113.431,105.694,-2.6874
2430,114.346,-87.4828,116.201,94.8971,-1.14464
2440,115.598,-87.2804,100.122,97.1601,13.6925
2450,119.39,-80.2272,106.308,90.0107,21.7556
2460,118.38,-92.7302,89.7319,104.627,18.858
2470,113.843,-103.107,113.824,111.915,19.557
2480,116.845,-64.9721,86.4377,115.032,13.897
2490,115.319,-76.6756,136.76,127.871,4.45057
2500,118.459,-100.901,106.607,103.627,0.200446
2510,117.426,-91.3642,123.448,121.092,26.3564
2520,121.621,-62.3446,104.21,98.1109,21.5801
2530,113.641,-84.1186,99.0585,102.301,13.6877
2540,115.45,-81.9234,105.26,91.8799,1.45335
2550,110.5,-75.4504,116.741,110.945,7.89828
2560,113.618,-73.3605,110.332,103.262,23.8151
2570,116.644,-78.5574,116.83,116.786,5.69166
2580,116.926,-90.9137,91.5692,103.954,15.3488
2590,111.592,-81.4026,114.95,79.4923,10.3263
2600,118.074,-76.4761,104.119,101.704,16.6891
2610,110.77,-96.1531,105.201,114.398,33.5063
2620,111.297,-83.4437,124.212,86.5683,19.1887
2630,115.492,-72.7028,95.4992,117.639,38.7564
2640,111.023,-93.4875,152.173,109.494,11.4282
2650,114.521,-73.8658,118.272,101.904,10.8132
2660,113.08,-71.7407,131.818,94.4354,0.246501
2670,116.153,-91.5293,131.202,110.576,-9.95075
2680,117.514,-87.9313,135.481,111.084,3.72674
2690,113.335,-79.9811,112.3,101.919,6.47218
2700,117.847,-83.4454,106.624,112.002,34.6827
2710,114.855,-75.0419,112.279,111.423,-3.26293
2720,121.674,-81.0783,113.79,108.49,14.1128
2730,116.292,-77.9033,130.898,88.0498,-5.93433
2740,120.366,-74.3815,115.726,120.424,5.4933
2750,114.783,-95.466,101.404,113.299,6.17854
2760,116.223,-83.069,100.871,94.7936,-5.74655
2770,116.291,-85.7277,122.025,106.693,2.74768
2780,114.429,-94.4006,92.4367,109.26,13.5856
2790,111.372,-98.0739,118.465,98.814,12.3478
2800,117.594,-83.9326,109.999,100.922,10.1108
2810,109.878,-72.9388,125.62,97.9572,29.6668
2820,122.266,-84.3767,122.998,109.488,27.4377
2830,117.932,-77.5423,126.048,131.261,18.0235
2840,114.219,-70.1535,113.234,101.82,22.2986
2850,119.393,-76.8516,130.371,105.699,6.22624
2860,111.93,-91.8388,137.036,130.554,19.8509
2870,121.882,-83.2853,128.895,88.118,1.14219
2880,116.559,-81.0275,116.803,103.71,17.8875
2890,115.043,-76.2913,100.383,94.8294,20.04
2900,118.76,-88.7025,108.654,102.532,-2.30412
2910,113.831,-95.0514,120.073,105.039,-0.439874
2920,110.296,-87.7666,126.456,89.5416,11.4037
2930,110.443,-106.327,110.466,101.711,2.86394
2940,112.601,-74.2136,138.09,110.886,2.83746
2950,115.458,-95.0988,119.257,102.948,-2.02538
2960,114.047,-71.1008,131.362,108.842,23.6426
2970,116.56,-88.2916,122.183,115.692,17.7412
2980,115.551,-71.295,121.093,128.905,7.35833
2990,113.867,-63.0495,136.996,101.123,6.92129
3000,115.528,-73.7227,131.098,128.225,34.4998
3010,119.48,-80.9948,126.419,105.788,-10.1194
3020,116.518,-88.473,128.296,105.157,-2.07775
3030,121.849,-80.7813,124.064,112.888,19.4066
3040,117.129,-72.1843,115.305,112.216,28.2748
3050,111.888,-96.5008,95.0071,102.911,14.3922
3060,111.655,-87.6595,107.357,103.422,20.9147
3070,112.795,-93.2639,121.033,96.6057,12.6737
3080,116.465,-90.1942,108.016,110.335,8.77728
3090,116.959,-67.8711,116.293,88.8373,24.131
3100,117.076,-78.5977,106.969,97.7412,15.1522
3110,116.365,-82.6025,83.8988,87.1475,12.0704
3120,115.169,-83.4596,94.8572,110.266,24.8347
3130,114.128,-93.6172,87.9949,102.862,29.0243
3140,112.465,-87.7481,105.512,85.1358,21.248
3150,117.185,-108.112,122.626,97.1865,24.8146
3160,118.846,-105.963,135.356,108.233,19.2218
3170,120.647,-87.8812,126.846,100.75,3.94326
3180,116.265,-87.2614,115.698,117.118,17.3284
3190,114.147,-102.637,123.492,94.2682,4.50722
3200,115.539,-90.8403,119.302,107.967,-9.77597
3210,116.782,-112.842,112.386,123.709,16.8314
3220,120.345,-93.6629,124.035,127.943,-11.4557
3230,112.351,-74.5621,101.962,108.631,9.41275
3240,112.617,-85.5671,78.7295,102.063,31.3644
3250,116.789,-82.9454,80.2106,115.255,-4.84288
3260,114.636,-94.873,108.692,93.2012,0.0414018
3270,107.508,-77.1197,82.3468,104.32,11.1019
3280,114.476,-79.218,73.6117,93.8381,-1.73893
3290,114.546,-81.693,76.5494,100.822,51.672
3300,120.535,-107.381,53.9852,108.297,38.1727
3310,114.199,-95.514,102.508,137.046,141.653
3320,122.009,-94.4231,75.0831,104.871,35.495
3330,116.894,-89.5405,89.9222,105.112,21.7932
3340,118.039,-82.1035,83.0995,119.218,30.7018
3350,117.539,-83.2673,83.4508,116.74,20.3269
3360,116.691,-77.7004,75.1049,78.397,10.0979
3370,114.269,-70.4785,118.258,96.2947,9.28677
3380,120.036,-93.7874,101.12,128.871,-3.91884
3390,113.227,-75.8335,91.4597,106.35,27.3637
3400,119.07,-87.4571,89.4378,94.2311,13.905
3410,118.017,-76.8059,102.877,109.601,1.27263
3420,113.754,-78.5999,132.258,102.738,9.32464
3430,120.255,-67.8384,118.048,122.12,57.9019
3440,122.23,-90.1423,124.074,102.171,20.1694
3450,116.696,-81.4469,88.9052,105.9,19.945
3460,117.378,-92.8235,123.725,106.331,1.54259
3470,114.558,-81.3114,87.4061,102.534,2.261
3480,115.695,-81.3674,100.598,118.887,22.2747
3490,112.285,-78.1112,128.554,101.636,52.603
3500,113.728,-90.8605,95.613,128.682,4.9374
3510,117.754,-79.6632,66.3649,109.379,22.5024
3520,115.672,-75.4905,106.066,101.214,7.34903
3530,112.345,-88.7166,135.361,124.887,23.6956
3540,117.582,-90.9977,106.797,90.4815,31.0909
3550,116.448,-73.1602,129.91,106.106,26.0156
3560,116.639,-106.93,101.308,97.9943,14.5395
3570,116.455,-125.14,99.7614,117.469,71.7232
3580,119.514,-64.6621,127.077,116.248,29.2102
3590,110.621,-97.463,101.055,107.861,2.0531
3600,111.931,-124.811,96.3255,118.433,-12.2575
3610,123.706,-133.868,90.6978,106.777,7.574
3620,106.889,-114.638,111.423,105.78,18.3303
3630,114.892,-111.442,101.134,100.989,1.51833
3640,111.062,-101.016,97.6486,110.2,6.41728
3650,109.315,-96.5525,92.8604,118.478,-11.36
3660,115.645,-120.564,89.8769,89.2807,36.9961
3670,108.75,-96.1269,108.875,122.551,28.6571
3680,115.052,-101.635,49.4355,101.072,-1.20979
3690,116.355,-102.139,75.0452,99.2949,-3.87318
3700,112.245,-103.941,109.75,121.989,-3.94844
3710,112.753,-82.7511,88.7564,107.244,5.81859
3720,116.76,-92.0394,133.812,98.1836,1.33811
3730,112.319,-81.6314,112.67,96.8115,18.6171
3740,115.325,-70.6308,121.682,107.741,45.2529
3750,116.692,-99.8869,117.214,96.4297,31.9904
3760,110.479,-75.8858,94.7633,110.053,-12.3384
3770,112.005,-79.9857,101.749,106.635,15.7684
3780,114.521,-84.2503,89.5084,106.111,2.46946
3790,116.051,-94.8335,123.315,98.8862,20.2499
3800,116.991,-81.7966,100.86,108.772,23.7232
3810,113.258,-92.7134,73.4681,105.168,6.10005
3820,114.457,-89.5547,105.78,98.8016,8.96724
3830,114.207,-112.72,74.2501,107.215,14.2286
3840,114.696,-136.885,83.8226,106.16,16.43
3850,116.307,-89.0053,117.966,119.338,21.1968
3860,114.651,-82.8427,105.135,96.9621,21.5643
3870,110.921,-104.263,74.159,110.521,21.4254
3880,114.068,-88.7356,89.7,128.314,54.354
3890,113.443,-100.215,82.578,118.251,33.9696
3900,116.707,-91.187,98.0662,104.694,32.131
3910,117.316,-92.6855,87.0072,111.262,8.5727
3920,111.571,-96.7551,84.5435,120.372,36.7701
3930,117.701,-85.4797,72.3017,92.4578,33.1046
3940,119.294,-96.3936,95.3095,115.827,34.5999
3950,120.429,-93.1922,70.9282,107.466,14.6499
3960,116.279,-76.4093,64.5195,123.144,19.2671
3970,111.029,-83.5699,65.2143,118.848,-6.98646
3980,110.686,-105.164,77.8113,109.843,2.87243
3990,114.798,-83.7666,105.003,119.997,30.3053
4000,111.007,-71.27,106.304,111.123,30.0904
4010,118.403,-96.8057,117.486,110.544,39.3015
4020,107.548,-75.6634,123.928,99.0239,27.022
4030,116.792,-92.4856,72.1833,97.6829,38.4629
4040,117.945,-81.3766,104.237,103.411,10.8711
4050,122.298,-91.6391,129.115,110.952,6.25055
4060,121.864,-81.0128,102.014,104.603,19.6652
4070,106.49,-81.4684,107.922,106.43,43.8828
4080,112.91,-76.174,83.9347,105.967,4.82487
4090,118.811,-70.4732,122.622,111.031,12.4274
4100,115.463,-78.0372,111.966,62.5898,39.6224
4110,111.248,-89.4985,106.705,104.977,32.0052
4120,116.776,-84.2509,116.703,111.272,35.0821
4130,116.998,-84.7552,106.563,102.097,13.1573
4140,110.203,-79.8694,95.1175,99.7508,-10.6503
4150,115.593,-90.3194,128.645,106.192,25.5804
4160,117.86,-89.5765,116.781,118.164,1.4295
4170,115.758,-68.0554,120.254,115.147,6.57069
4180,112.733,-84.2517,101.331,108.949,11.7659
4190,113.212,-88.2026,118.563,107.902,47.4794
4200,116.7,-85.1317,125.012,99.1389,-3.50745
4210,122.127,-80.4481,100.723,116.166,11.6357
4220,120.285,-66.8952,122.219,119.398,14.7383
4230,114.301,-44.8493,116.591,97.7712,16.3067
4240,113.649,-79.1746,112.449,98.7517,19.7991
4250,117.399,-75.5872,116.625,105.144,23.9544
4260,115.408,-77.063,115.234,102.077,27.001
4270,115.048,-90.23,119.357,99.7864,19.2434
4280,115.043,-97.1046,133.663,114.513,28.0833
4290,117.266,-80.0635,131.304,122.556,40.0919
4300,115.326,-83.6645,117.14,103.445,6.27651
4310,113.285,-100.008,99.7361,124.048,56.6437
4320,117.007,-92.7248,115.39,110.879,62.6954
4330,117.501,-87.9952,118.359,107.003,-6.44227
4340,121.397,-86.2788,115.27,94.8284,31.1485
4350,114.016,-80.0177,117.715,101.904,40.1677
4360,118.626,-86.4294,109.517,111.592,30.2499
4370,122.288,-76.9412,99.957,107.573,40.4384
4380,115.178,-57.4075,138.516,110.889,34.7811
4390,118.34,-86.4797,106.493,115.332,56.2057
4400,119.935,-88.7503,128.34,127.259,32.9464
4410,116.22,-86.3637,120.577,118.393,-16.475
4420,117.193,-116.462,124.816,102.508,1.75482
4430,117.567,-78.238,119.036,86.131,13.7045
4440,118.795,-81.5744,125.481,100.601,2.64128
4450,110.667,-101.109,120.949,102.007,29.0168
4460,112.752,-100.632,116.062,107.663,11.5803
4470,109.41,-84.5271,146.979,100.226,12.7844
4480,118.467,-74.4537,135.601,110.153,-2.60652
4490,108.842,-74.664,119.348,103.93,-6.52272
4500,113.914,-76.9404,136.213,104.262,23.6205
4510,115.874,-53.2297,131.723,120.171,7.46193
4520,112.698,-77.4252,123.133,107.893,0.767005
4530,115.915,-63.3882,144.365,100.987,22.7604
4540,113.746,-76.6181,138.982,110.71,26.7342
4550,117.303,-71.7026,105.302,109.574,46.4003
4560,116.957,-80.6212,113.656,94.7741,26.1601
4570,120.137,-75.9523,117.169,97.0333,21.9523
4580,115.096,-63.9725,120.883,98.3481,32.4873
4590,113.278,-88.5092,82.9776,116.871,22.9937
4600,114.369,-82.8489,66.6843,111.153,26.947
4610,116.187,-87.7685,90.5418,71.5059,31.3986
4620,116.645,-90.3889,64.6149,100.944,2.96866
4630,119.886,-92.6182,62.4007,107.493,-19.8354
4640,113.006,-106.953,66.7283,119.136,19.3953
4650,112.884,-140.474,79.7673,98.444,1.35384
4660,115.91,-87.0489,66.7252,108.598,7.69609
4670,112.678,-141.898,69.8951,98.269,18.0701
4680,116.175,-137.268,73.6522,115.371,25.1444
4690,115.472,-139.304,77.9208,100.521,10.2746
4700,112.476,-99.6874,57.3958,101.254,5.50325
4710,111.138,-93.116,75.8418,91.0508,7.17071
4720,113.015,-142.935,74.4594,112.49,-7.25171
4730,115.926,-124.345,88.1135,110.163,26.6167
4740,111.985,-97.4947,91.838,100.359,18.9523
4750,116.923,-102.699,113.49,102.229,-12.4945
4760,113.794,-82.0569,79.8756,98.8912,17.7523
4770,114.891,-86.698,102.505,115.868,21.2584
4780,110.958,-72.9772,106.292,110.071,10.1498
4790,109.613,-83.3311,84.1244,104.476,4.75664
4800,117.601,-128.323,83.1183,108.173,-6.72983
4810,112.733,-100.261,108.867,113.388,9.84716
4820,118.544,-84.7807,130.718,109.42,9.81875
4830,115.85,-90.38,96.2688,95.4992,2.67697
4840,115.864,-96.3983,118.155,95.4419,-0.553216
4850,118.003,-95.9985,105.677,103.019,25.5226
4860,116.517,-80.0753,138.522,121.293,16.2022
4870,112.889,-93.5459,97.8513,116.184,-6.80915
4880,112.469,-71.0343,118.364,95.049,2.23201
4890,117.229,-75.4167,107.193,100.813,13.1921
4900,114.786,-105.031,97.627,122.876,16.9248
4910,110.97,-89.8456,96.4107,105.142,-3.30746
4920,120.524,-87.9953,110.368,116.367,-1.42427
4930,116.915,-75.5145,110.398,96.3006,0.897561
4940,111.825,-79.9046,112.19,111.896,16.5073
4950,121.773,-85.6389,131.15,124.889,8.60673
4960,117.38,-64.1039,117.431,92.8657,-0.712209
4970,115.286,-69.8415,119.647,115.692,13.2265
4980,114.333,-75.7505,136.473,110.884,5.9225
4990,112.577,-83.1425,117.631,103.322,5.57919
5000,117.403,-83.8226,118.683,108.49,0.600341
5010,109.329,-71.6826,86.877,104.403,19.0382
5020,118.595,-94.2202,105.391,105.983,3.84541
5030,113.421,-88.8727,118.74,93.0016,32.9817
5040,122.555,-83.6064,101.507,124.692,37.8925
5050,117.716,-83.7244,113.881,94.1292,23.4744
5060,113.894,-80.0052,97.3466,120.676,40.3112
5070,107.778,-82.4773,101.418,119.316,23.0118
5080,113.423,-86.3895,128.166,112.942,12.7182
5090,113.47,-79.6282,123.752,116.549,28.7798
5100,106.045,-72.9927,136.314,103.027,24.3262
5110,114.683,-104.735,135.796,110.034,32.9948
5120,113.239,-89.9581,111.705,97.0692,-6.97266
5130,113.56,-104.695,103.489,108.771,6.75321
5140,121.566,-92.7987,100.437,109.636,38.1571
5150,113.828,-94.6445,113.984,99.217,18.9793
5160,108.382,-73.8591,110.453,124.285,10.023
5170,110.21,-84.6452,141.126,105.883,81.2699
5180,115.918,-83.0862,94.2853,94.2181,16.6051
5190,116.416,-79.6516,112.298,133.113,20.3991
5200,114.192,-79.632,129.457,99.7356,26.1445
5210,117.253,-81.8612,104.903,111.658,34.7211
5220,111.007,-110.643,107.633,119.018,25.3565
5230,109.018,-81.7741,90.0402,113.271,24.5826
5240,116.832,-97.157,113.91,114.669,43.8357
5250,113.973,-83.0134,99.8297,103.048,21.4131
5260,115.753,-80.112,105.151,117.691,33.5878
5270,112.394,-106.914,94.7062,104.002,54.0889
5280,117.621,-91.9958,114.328,101.288,23.2659
5290,116.68,-95.1749,109.954,128.779,16.5829
5300,112.244,-77.5002,102.088,121.717,27.6462
5310,116.373,-108.444,120.605,106.969,17.2197
5320,117.699,-83.9249,104.07,109.743,-8.4775
5330,117.312,-83.9517,108.966,138.315,8.03808
